app,media_source,date_campaign,campaign,Cost,Clicks,Impressions,Installs
com.ankapp,Facebook Ads,2021-05-01,p:FB_nom:Descargas_os:Android_ef:Acq_obj:Apps Auto_ev:Installs_tipo:AlwaysOn_expid:06,0.0,1613,1129078,199
com.ankapp,Facebook Ads,2021-05-01,p:FB_nom:Eventos Audiencia Amplia_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,0.0,1920,1095333,195
com.ankapp,Facebook Ads,2021-05-01,p:FB_nom:Eventos Audiencia High Intent_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,0.0,1060,444946,114
com.ankapp,Facebook Ads,2021-05-01,p:FB_nom:RMKT OB Incompleto_os:Mix_ef:RT_obj:Conversiones_ev:OBC_tipo:AlwaysOn_expid:na,0.0,254,65147,9
com.ankapp,Facebook Ads,2021-05-01,p:FB_nom:RMKT OB Sin transacciones_os:Mix_ef:RT_obj:Conversiones_ev:Purchase_tipo:AlwaysOn_expid:na,0.0,342,90041,6
com.ankapp,Landing Pages,2021-05-01,Footer Landings,0.0,35,0,13
com.ankapp,Landing Pages,2021-05-01,GoogleAds,0.0,12,0,1
com.ankapp,Organic,2021-05-01,organic,0.0,0,0,279
com.ankapp,Social_instagram,2021-05-01,Social_Influencers,0.0,0,0,2
com.ankapp,Twitter,2021-05-01,p:TW_nom:Descargas Shoppers_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,5
com.ankapp,Twitter,2021-05-01,p:TW_nom:Descargas TAP_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,2
com.ankapp,Twitter,2021-05-01,p:TW_nom:Descargas Twitter_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,20
com.ankapp,User_invite,2021-05-01,ankbassadors,0.0,1,0,0
com.ankapp,User_invite,2021-05-01,ankbassadors,0.0,1579,0,307
com.ankapp,User_invite,2021-05-01,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=054c2346-ef0f-4cb7-afe9-14c08ddd0246,0.0,2,0,1
com.ankapp,User_invite,2021-05-01,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=67ba2e8e-b659-4f92-bd14-69c8fc6de89a,0.0,1,0,0
com.ankapp,User_invite,2021-05-01,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=b5193cc1-88d3-4427-b9a3-7d60b953af6b,0.0,1,0,0
com.ankapp,User_invite,2021-05-01,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=df8ddc03-6faf-4d7f-a735-bcc74e91e96b,0.0,13,0,1
com.ankapp,User_inv­ite,2021-05-01,ankbassadors,0.0,1,0,1
com.ankapp,googleadwords_int,2021-05-01,p:G_nom:Eventos Android 4_os:Android_ef:Acq_obj:Apps Auto_ev:OBC_tipo:AlwaysOn,0.0,1751,215562,240
com.ankapp,googleadwords_int,2021-05-01,p:G_nom:Videos Android_os:Android_ef:Acq_obj:Apps Auto_ev:OBC_tipo:AlwaysOn,0.0,0,0,38
com.ankapp,jampp_int,2021-05-01,UA - AR - Android,0.0,353,216,1
com.ankapp,Facebook Ads,2021-05-02,p:FB_nom:Descargas_os:Android_ef:Acq_obj:Apps Auto_ev:Installs_tipo:AlwaysOn_expid:06,0.0,1739,1185420,192
com.ankapp,Facebook Ads,2021-05-02,p:FB_nom:Eventos Audiencia Amplia_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,0.0,1981,1211828,174
com.ankapp,Facebook Ads,2021-05-02,p:FB_nom:Eventos Audiencia High Intent_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,0.0,1122,465045,109
com.ankapp,Facebook Ads,2021-05-02,p:FB_nom:RMKT OB Incompleto_os:Mix_ef:RT_obj:Conversiones_ev:OBC_tipo:AlwaysOn_expid:na,0.0,252,66548,11
com.ankapp,Facebook Ads,2021-05-02,p:FB_nom:RMKT OB Sin transacciones_os:Mix_ef:RT_obj:Conversiones_ev:Purchase_tipo:AlwaysOn_expid:na,0.0,399,102921,19
com.ankapp,Landing Pages,2021-05-02,Footer Landings,0.0,23,0,10
com.ankapp,Landing Pages,2021-05-02,GoogleAds,0.0,5,0,0
com.ankapp,Organic,2021-05-02,organic,0.0,0,0,242
com.ankapp,Twitter,2021-05-02,p:TW_nom:Descargas Shoppers_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,2
com.ankapp,Twitter,2021-05-02,p:TW_nom:Descargas TAP_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,1
com.ankapp,Twitter,2021-05-02,p:TW_nom:Descargas Twitter_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,8
com.ankapp,User_invite,2021-05-02,ankbassadors,0.0,11,0,1
com.ankapp,User_invite,2021-05-02,ankbassadors,0.0,1032,0,191
com.ankapp,User_invite,2021-05-02,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=054c2346-ef0f-4cb7-afe9-14c08ddd0246,0.0,1,0,0
com.ankapp,User_invite,2021-05-02,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=67ba2e8e-b659-4f92-bd14-69c8fc6de89a,0.0,3,0,1
com.ankapp,User_invite,2021-05-02,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=b5193cc1-88d3-4427-b9a3-7d60b953af6b,0.0,3,0,0
com.ankapp,User_invite,2021-05-02,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=df8ddc03-6faf-4d7f-a735-bcc74e91e96b,0.0,44,0,6
com.ankapp,googleadwords_int,2021-05-02,p:G_nom:Eventos Android 4_os:Android_ef:Acq_obj:Apps Auto_ev:OBC_tipo:AlwaysOn,0.0,3239,293324,226
com.ankapp,googleadwords_int,2021-05-02,p:G_nom:Videos Android_os:Android_ef:Acq_obj:Apps Auto_ev:OBC_tipo:AlwaysOn,0.0,0,0,9
com.ankapp,jampp_int,2021-05-02,UA - AR - Android,0.0,327,381,0
com.ankapp,Facebook Ads,2021-05-03,p:FB_nom:Descargas_os:Android_ef:Acq_obj:Apps Auto_ev:Installs_tipo:AlwaysOn_expid:06,0.0,1675,1110404,248
com.ankapp,Facebook Ads,2021-05-03,p:FB_nom:Eventos Audiencia Amplia_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,0.0,2010,1226454,241
com.ankapp,Facebook Ads,2021-05-03,p:FB_nom:Eventos Audiencia High Intent_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,0.0,1072,448282,146
com.ankapp,Facebook Ads,2021-05-03,p:FB_nom:RMKT OB Incompleto_os:Mix_ef:RT_obj:Conversiones_ev:OBC_tipo:AlwaysOn_expid:na,0.0,291,61859,17
com.ankapp,Facebook Ads,2021-05-03,p:FB_nom:RMKT OB Sin transacciones_os:Mix_ef:RT_obj:Conversiones_ev:Purchase_tipo:AlwaysOn_expid:na,0.0,454,92986,17
com.ankapp,Landing Pages,2021-05-03,Footer Landings,0.0,45,0,8
com.ankapp,Landing Pages,2021-05-03,GoogleAds,0.0,8,0,2
com.ankapp,Organic,2021-05-03,organic,0.0,0,0,375
com.ankapp,Social_instagram,2021-05-03,Social_Influencers,0.0,0,0,2
com.ankapp,Twitter,2021-05-03,p:TW_nom:Descargas Shoppers_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,1
com.ankapp,Twitter,2021-05-03,p:TW_nom:Descargas TAP_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,3
com.ankapp,Twitter,2021-05-03,p:TW_nom:Descargas Twitter_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,10
com.ankapp,User_invite,2021-05-03,ankbassadors,0.0,20,0,5
com.ankapp,User_invite,2021-05-03,ankbassadors,0.0,4197,0,857
com.ankapp,User_invite,2021-05-03,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=67ba2e8e-b659-4f92-bd14-69c8fc6de89a,0.0,1,0,0
com.ankapp,User_invite,2021-05-03,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=745a53dc-7999-4c61-a109-c6c2d4b59b68,0.0,5,0,0
com.ankapp,User_invite,2021-05-03,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=768740fe-6e01-43db-bcf5-7cb7c3ba25d8,0.0,3,0,0
com.ankapp,User_invite,2021-05-03,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=873ce9a6-9749-4380-bb00-0d52dca36055,0.0,1,0,0
com.ankapp,User_invite,2021-05-03,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=8ae57b7e-b566-41fa-96ac-15b671e44697,0.0,1,0,0
com.ankapp,User_invite,2021-05-03,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=a2032ae0-6a5a-4af8-b47b-2322e3fc661c,0.0,50,0,11
com.ankapp,User_invite,2021-05-03,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=b5193cc1-88d3-4427-b9a3-7d60b953af6b,0.0,1,0,1
com.ankapp,User_invite,2021-05-03,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=c282eee0-38a5-4021-aeba-8afdfb785d55,0.0,6,0,1
com.ankapp,User_invite,2021-05-03,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=d37e5285-9737-4998-9b2d-c19500fa427b,0.0,4,0,0
com.ankapp,User_invite,2021-05-03,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=df8ddc03-6faf-4d7f-a735-bcc74e91e96b,0.0,20,0,3
com.ankapp,googleadwords_int,2021-05-03,p:G_nom:Eventos Android 4_os:Android_ef:Acq_obj:Apps Auto_ev:OBC_tipo:AlwaysOn,0.0,3785,316565,332
com.ankapp,googleadwords_int,2021-05-03,p:G_nom:Videos Android_os:Android_ef:Acq_obj:Apps Auto_ev:OBC_tipo:AlwaysOn,0.0,0,0,9
com.ankapp,jampp_int,2021-05-03,UA - AR - Android,0.0,378,416,0
com.ankapp,Facebook Ads,2021-05-04,p:FB_nom:Descargas_os:Android_ef:Acq_obj:Apps Auto_ev:Installs_tipo:AlwaysOn_expid:06,0.0,1528,960919,274
com.ankapp,Facebook Ads,2021-05-04,p:FB_nom:Descargas_os:iOS_ef:Acq_obj:Apps Auto_ev:Installs_tipo:AlwaysOn_expid:na,0.0,0,0,2
com.ankapp,Facebook Ads,2021-05-04,p:FB_nom:Eventos Audiencia Amplia_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,0.0,1732,980578,267
com.ankapp,Facebook Ads,2021-05-04,p:FB_nom:Eventos Audiencia High Intent_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,0.0,957,385675,155
com.ankapp,Facebook Ads,2021-05-04,p:FB_nom:RMKT OB Incompleto_os:Mix_ef:RT_obj:Conversiones_ev:OBC_tipo:AlwaysOn_expid:na,0.0,234,54698,14
com.ankapp,Facebook Ads,2021-05-04,p:FB_nom:RMKT OB Sin transacciones_os:Mix_ef:RT_obj:Conversiones_ev:Purchase_tipo:AlwaysOn_expid:na,0.0,403,79288,16
com.ankapp,Landing Pages,2021-05-04,Footer Landings,0.0,44,0,14
com.ankapp,Landing Pages,2021-05-04,GoogleAds,0.0,4,0,1
com.ankapp,Organic,2021-05-04,organic,0.0,0,0,421
com.ankapp,Social_instagram,2021-05-04,Social_Influencers,0.0,0,0,1
com.ankapp,Twitter,2021-05-04,p:TW_nom:Descargas Shoppers_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,2
com.ankapp,Twitter,2021-05-04,p:TW_nom:Descargas TAP_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,1
com.ankapp,Twitter,2021-05-04,p:TW_nom:Descargas Twitter_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,18
com.ankapp,User_invite,2021-05-04,ankbassadors,0.0,13,0,1
com.ankapp,User_invite,2021-05-04,ankbassadors,0.0,6407,0,1453
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=,0.0,4,0,0
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=67ba2e8e-b659-4f92-bd14-69c8fc6de89a,0.0,2,0,1
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=745a53dc-7999-4c61-a109-c6c2d4b59b68,0.0,7,0,0
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=768740fe-6e01-43db-bcf5-7cb7c3ba25d8,0.0,13,0,3
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=768740fe-6e01-43db-bcf5-7cb7c3ba25d8 2-,0.0,1,0,0
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=873ce9a6-9749-4380-bb00-0d52dca36055,0.0,3,0,2
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=8ae57b7e-b566-41fa-96ac-15b671e44697,0.0,1,0,0
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=9ddca92b-dfba-4bf4-bfeb-6b2dd4a2b167,0.0,5,0,0
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=a2032ae0-6a5a-4af8-b47b-2322e3fc661c,0.0,42,0,16
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=c063e116-81b6-4179-becb-68e2cef0b075,0.0,1,0,0
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=c282eee0-38a5-4021-aeba-8afdfb785d55,0.0,6,0,0
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=d07bc5c0-9ad7-4107-b8d9-c74198444286,0.0,1,0,0
com.ankapp,User_invite,2021-05-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=df8ddc03-6faf-4d7f-a735-bcc74e91e96b,0.0,1,0,0
com.ankapp,googleadwords_int,2021-05-04,p:G_nom:Eventos Android 4_os:Android_ef:Acq_obj:Apps Auto_ev:OBC_tipo:AlwaysOn,0.0,3515,282959,407
com.ankapp,googleadwords_int,2021-05-04,p:G_nom:Videos Android_os:Android_ef:Acq_obj:Apps Auto_ev:OBC_tipo:AlwaysOn,0.0,0,0,8
com.ankapp,jampp_int,2021-05-04,UA - AR - Android,0.0,352,387,0
com.ankapp,Facebook Ads,2021-05-05,p:FB_nom:Descargas_os:Android_ef:Acq_obj:Apps Auto_ev:Installs_tipo:AlwaysOn_expid:06,0.0,1451,886325,248
com.ankapp,Facebook Ads,2021-05-05,p:FB_nom:Eventos Audiencia Amplia_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,0.0,1682,961230,231
com.ankapp,Facebook Ads,2021-05-05,p:FB_nom:Eventos Audiencia High Intent_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,0.0,882,382833,115
com.ankapp,Facebook Ads,2021-05-05,p:FB_nom:RMKT OB Incompleto_os:Mix_ef:RT_obj:Conversiones_ev:OBC_tipo:AlwaysOn_expid:na,0.0,252,56204,12
com.ankapp,Facebook Ads,2021-05-05,p:FB_nom:RMKT OB Sin transacciones_os:Mix_ef:RT_obj:Conversiones_ev:Purchase_tipo:AlwaysOn_expid:na,0.0,310,83006,15
com.ankapp,Landing Pages,2021-05-05,Footer Landings,0.0,40,0,7
com.ankapp,Organic,2021-05-05,organic,0.0,0,0,428
com.ankapp,Twitter,2021-05-05,p:TW_nom:Descargas Shoppers_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,2
com.ankapp,Twitter,2021-05-05,p:TW_nom:Descargas TAP_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,1
com.ankapp,Twitter,2021-05-05,p:TW_nom:Descargas Twitter_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,6
com.ankapp,User_invite,2021-05-05,ankbassadors,0.0,6,0,0
com.ankapp,User_invite,2021-05-05,ankbassadors,0.0,4191,0,941
com.ankapp,User_invite,2021-05-05,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=2d7d607c-8f75-4335-aa6d-273957536615,0.0,8,0,1
com.ankapp,User_invite,2021-05-05,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=67ba2e8e-b659-4f92-bd14-69c8fc6de89a,0.0,0,0,1
com.ankapp,User_invite,2021-05-05,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=745a53dc-7999-4c61-a109-c6c2d4b59b68,0.0,5,0,0
com.ankapp,User_invite,2021-05-05,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=768740fe-6e01-43db-bcf5-7cb7c3ba25d8,0.0,10,0,1
com.ankapp,User_invite,2021-05-05,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=873ce9a6-9749-4380-bb00-0d52dca36055,0.0,2,0,1
com.ankapp,User_invite,2021-05-05,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=8aeec377-6b1f-476e-ae48-afd53f991eae,0.0,1,0,1
com.ankapp,User_invite,2021-05-05,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=9bb40a69-6c36-4041-94cf-bc5a91fe1b6e,0.0,7,0,0
com.ankapp,User_invite,2021-05-05,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=a2032ae0-6a5a-4af8-b47b-2322e3fc661c,0.0,14,0,7
com.ankapp,User_invite,2021-05-05,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=bb889daf-43a4-41cc-ad37-5f49827da34b,0.0,41,0,12
com.ankapp,User_invite...,2021-05-05,None,0.0,1,0,0
com.ankapp,googleadwords_int,2021-05-05,p:G_nom:Eventos Android 4_os:Android_ef:Acq_obj:Apps Auto_ev:OBC_tipo:AlwaysOn,0.0,3118,283663,384
com.ankapp,googleadwords_int,2021-05-05,p:G_nom:Videos Android_os:Android_ef:Acq_obj:Apps Auto_ev:OBC_tipo:AlwaysOn,0.0,0,0,4
com.ankapp,jampp_int,2021-05-05,UA - AR - Android,0.0,301,347,0
com.ankapp,Facebook Ads,2021-05-06,p:FB_nom:Descargas_os:Android_ef:Acq_obj:Apps Auto_ev:Installs_tipo:AlwaysOn_expid:06,0.0,1344,853724,261
com.ankapp,Facebook Ads,2021-05-06,p:FB_nom:Descargas_os:iOS_ef:Acq_obj:Apps Auto_ev:Installs_tipo:AlwaysOn_expid:na,0.0,0,0,3
com.ankapp,Facebook Ads,2021-05-06,p:FB_nom:Eventos Audiencia Amplia_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,0.0,1624,917323,245
com.ankapp,Facebook Ads,2021-05-06,p:FB_nom:Eventos Audiencia High Intent_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,0.0,945,386904,125
com.ankapp,Facebook Ads,2021-05-06,p:FB_nom:RMKT OB Incompleto_os:Mix_ef:RT_obj:Conversiones_ev:OBC_tipo:AlwaysOn_expid:na,0.0,231,56587,8
com.ankapp,Facebook Ads,2021-05-06,p:FB_nom:RMKT OB Sin transacciones_os:Mix_ef:RT_obj:Conversiones_ev:Purchase_tipo:AlwaysOn_expid:na,0.0,332,86419,18
com.ankapp,Landing Pages,2021-05-06,Footer Landings,0.0,32,0,9
com.ankapp,Organic,2021-05-06,organic,0.0,0,0,333
com.ankapp,Twitter,2021-05-06,p:TW_nom:Descargas Shoppers_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,2
com.ankapp,Twitter,2021-05-06,p:TW_nom:Descargas Twitter_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:Experimento_expid:10,0.0,0,0,9
com.ankapp,User_invite,2021-05-06,ankbassadors,0.0,5,0,0
com.ankapp,User_invite,2021-05-06,ankbassadors,0.0,2929,0,678
com.ankapp,User_invite,2021-05-06,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=2d7d607c-8f75-4335-aa6d-273957536615,0.0,3,0,1
com.ankapp,User_invite,2021-05-06,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=745a53dc-7999-4c61-a109-c6c2d4b59b68,0.0,6,0,0
com.ankapp,User_invite,2021-05-06,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=768740fe-6e01-43db-bcf5-7cb7c3ba25d8,0.0,9,0,2
com.ankapp,User_invite,2021-05-06,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=873ce9a6-9749-4380-bb00-0d52dca36055,0.0,1,0,0
com.ankapp,User_invite,2021-05-06,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=9bb40a69-6c36-4041-94cf-bc5a91fe1b6e,0.0,15,0,5
com.ankapp,User_invite,2021-05-06,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=a2032ae0-6a5a-4af8-b47b-2322e3fc661c,0.0,4,0,1
com.ankapp,User_invite,2021-05-06,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=b5193cc1-88d3-4427-b9a3-7d60b953af6b,0.0,1,0,0
